2015-01-29 15:32:04,779 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:32:04,780 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GiveTaskList@c5c76c
2015-01-29 15:32:04,786 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:32:04,795 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:32:04,794 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:122) - send Packets.SendTaskList
2015-01-29 15:32:04,796 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendTaskList@19cefd6
2015-01-29 15:32:04,796 INFO  [Thread-1] client.TaskController (TaskController.java:63) - receiveTaskList
2015-01-29 15:32:07,034 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed add
2015-01-29 15:32:07,036 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GetNewTask
2015-01-29 15:32:07,037 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GetNewTask
2015-01-29 15:32:07,038 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GetNewTask@4d2262
2015-01-29 15:32:07,124 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendNewTask
2015-01-29 15:32:07,125 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:161) - send Packets.SendNewTask
2015-01-29 15:32:07,125 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendNewTask
2015-01-29 15:32:07,126 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendNewTask@1be52c0
2015-01-29 15:32:07,128 INFO  [Thread-1] client.TaskController (TaskController.java:77) - receiveNewTask
2015-01-29 15:32:09,242 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed save
2015-01-29 15:32:09,251 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$AddTask
2015-01-29 15:32:09,248 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$AddTask
2015-01-29 15:32:09,253 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$AddTask@110506e
2015-01-29 15:32:09,255 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SaveTaskOk
2015-01-29 15:32:09,257 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SaveTaskOk
2015-01-29 15:32:09,260 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SaveTaskOk@c13c17
2015-01-29 15:32:09,266 INFO  [Thread-1] client.TaskController (TaskController.java:88) - receiveSaveTaskOk
2015-01-29 15:32:09,267 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed close
2015-01-29 15:32:09,277 INFO  [Thread-1] client.TaskController (TaskController.java:148) - actionPerformed list
2015-01-29 15:32:09,281 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:32:09,280 INFO  [Thread-1] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$GiveTaskList
2015-01-29 15:32:09,284 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$GiveTaskList@92218c
2015-01-29 15:32:09,287 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:32:09,287 INFO  [Thread-1] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$SendTaskList
2015-01-29 15:32:09,289 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:122) - send Packets.SendTaskList
2015-01-29 15:32:09,293 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent ua.chernov.taskmanager.transport.Packets$SendTaskList@1f504b4
2015-01-29 15:32:09,297 INFO  [Thread-1] client.TaskController (TaskController.java:63) - receiveTaskList
2015-01-29 15:32:11,690 INFO  [AWT-EventQueue-0] client.TaskController (TaskController.java:148) - actionPerformed close
2015-01-29 15:32:12,299 INFO  [Thread-1] transport.ClientTransport (ClientTransport.java:40) - dispatchEvent 
2015-01-29 15:32:12,303 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$Part
2015-01-29 15:32:12,306 INFO  [Thread-3] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$Part
2015-01-29 15:32:12,308 INFO  [Thread-3] transport.ServerTransport (ServerTransport.java:51) - dispatchEvent ua.chernov.taskmanager.transport.Packets$Part@1f1ad4a
2015-01-29 15:32:12,311 INFO  [Thread-3] impl.SimpleManager (SimpleManager.java:41) - Remove subscriber. Subscribers.size=0
2015-01-29 15:32:12,313 INFO  [Thread-3] transport.Transport (Transport.java:73) - send class ua.chernov.taskmanager.transport.Packets$Ok
2015-01-29 15:32:12,313 INFO  [AWT-EventQueue-0] transport.Transport (Transport.java:87) - receive class ua.chernov.taskmanager.transport.Packets$Ok
2015-01-29 15:32:20,991 INFO  [Thread-1] impl.SimpleNotifier (SimpleNotifier.java:61) - dispatchNotifyLoop from [2015.01.29 15:32:00] to [2015.01.29 15:32:20]
2015-01-29 16:12:13,999 INFO  [main] server.Server (Server.java:49) - Shut Down Hook Attached.
2015-01-29 16:12:14,003 INFO  [main] server.Server (Server.java:25) - Start listening...
2015-01-29 16:12:21,885 INFO  [main] client.TaskController (TaskController.java:40) - TaskController client conncting to server...
2015-01-29 16:12:21,889 ERROR [main] client.ClientExceptionHandler (ClientExceptionHandler.java:25) - UncaughtExceptionHandler error
java.lang.ArrayIndexOutOfBoundsException: 0
	at ua.chernov.taskmanager.client.TaskController.main(TaskController.java:42) ~[classes/:?]
2015-01-29 16:12:33,978 INFO  [Thread-1] impl.SimpleNotifier (SimpleNotifier.java:61) - dispatchNotifyLoop from [2015.01.29 16:12:13] to [2015.01.29 16:12:33]
2015-01-29 16:12:53,980 INFO  [Thread-1] impl.SimpleNotifier (SimpleNotifier.java:61) - dispatchNotifyLoop from [2015.01.29 16:12:33] to [2015.01.29 16:12:53]
2015-01-29 16:15:56,927 INFO  [main] client.TaskController (TaskController.java:40) - TaskController client conncting to server...
2015-01-29 16:15:57,935 ERROR [main] client.ClientExceptionHandler (ClientExceptionHandler.java:25) - UncaughtExceptionHandler error
java.net.ConnectException: Connection refused: connect
	at java.net.DualStackPlainSocketImpl.connect0(Native Method) ~[?:1.7.0_71]
	at java.net.DualStackPlainSocketImpl.socketConnect(Unknown Source) ~[?:1.7.0_71]
	at java.net.AbstractPlainSocketImpl.doConnect(Unknown Source) ~[?:1.7.0_71]
	at java.net.AbstractPlainSocketImpl.connectToAddress(Unknown Source) ~[?:1.7.0_71]
	at java.net.AbstractPlainSocketImpl.connect(Unknown Source) ~[?:1.7.0_71]
	at java.net.PlainSocketImpl.connect(Unknown Source) ~[?:1.7.0_71]
	at java.net.SocksSocketImpl.connect(Unknown Source) ~[?:1.7.0_71]
	at java.net.Socket.connect(Unknown Source) ~[?:1.7.0_71]
	at java.net.Socket.connect(Unknown Source) ~[?:1.7.0_71]
	at java.net.Socket.<init>(Unknown Source) ~[?:1.7.0_71]
	at java.net.Socket.<init>(Unknown Source) ~[?:1.7.0_71]
